EID,Angle1,Angle2,Filename_y,Coordinate,Filename
sub-NDARBC580HR5,199.93,78.12,,,sub-NDARBC580HR5-199.93-78.12-curv.png
sub-NDAREK918EC2,203.15,85.34,,,sub-NDAREK918EC2-203.15-85.34-curv.png
sub-NDARUX216VHK,211.84,78.58,,,sub-NDARUX216VHK-211.84-78.58-curv.png
sub-NDARNT042GRA,199.19,95.13,,,sub-NDARNT042GRA-199.19-95.13-curv.png
sub-NDARZV766YXP,215.34,97.32,,,sub-NDARZV766YXP-215.34-97.32-curv.png
sub-NDARPG874CMG,206.66,102.75,,,sub-NDARPG874CMG-206.66-102.75-curv.png
sub-NDARBR740NKV,222.29,92.53,,,sub-NDARBR740NKV-222.29-92.53-curv.png
sub-NDARNX218UY5,205.99,94.48,,,sub-NDARNX218UY5-205.99-94.48-curv.png
sub-NDARAK187ZLP,203.4,94.42,,,sub-NDARAK187ZLP-203.4-94.42-curv.png
sub-NDARBU730PN8,221.59,77.76,,,sub-NDARBU730PN8-221.59-77.76-curv.png
sub-NDARJZ549HU8,212.9,100.17,,,sub-NDARJZ549HU8-212.9-100.17-curv.png
sub-NDARJT172UE0,213.83,95.25,,,sub-NDARJT172UE0-213.83-95.25-curv.png
sub-NDARCM302VJ1,223.2,86.05,,,sub-NDARCM302VJ1-223.2-86.05-curv.png
sub-NDARAK019ZR6,213.35,88.59,,,sub-NDARAK019ZR6-213.35-88.59-curv.png
sub-NDARZE542ZVH,199.75,82.73,,,sub-NDARZE542ZVH-199.75-82.73-curv.png
sub-NDARXK009VGV,196.64,80.77,,,sub-NDARXK009VGV-196.64-80.77-curv.png
sub-NDARLM196YRG,195.12,99.58,,,sub-NDARLM196YRG-195.12-99.58-curv.png
sub-NDARJV894XP2,204.93,82.03,,,sub-NDARJV894XP2-204.93-82.03-curv.png
sub-NDARPH834YB1,200.56,75.25,,,sub-NDARPH834YB1-200.56-75.25-curv.png
sub-NDARMP977RHZ,219.66,77.06,,,sub-NDARMP977RHZ-219.66-77.06-curv.png
sub-NDARKV482FU9,206.91,97.5,,,sub-NDARKV482FU9-206.91-97.5-curv.png
sub-NDARGC471KD1,203.12,92.17,,,sub-NDARGC471KD1-203.12-92.17-curv.png
sub-NDARDX872VH6,207.87,98.14,,,sub-NDARDX872VH6-207.87-98.14-curv.png
sub-NDARRJ130PV7,223.51,100.29,,,sub-NDARRJ130PV7-223.51-100.29-curv.png
sub-NDARVN629CRD,214.66,97.65,,,sub-NDARVN629CRD-214.66-97.65-curv.png
sub-NDAREK918EC2,218.49,84.33,,,sub-NDAREK918EC2-218.49-84.33-curv.png
sub-NDAREV848HWX,222.81,99.12,,,sub-NDAREV848HWX-222.81-99.12-curv.png
sub-NDARVV199XK2,224.72,84.41,,,sub-NDARVV199XK2-224.72-84.41-curv.png
sub-NDARYM334BZ5,204.73,83.83,,,sub-NDARYM334BZ5-204.73-83.83-curv.png
sub-NDARFA233CUK,218.5,97.12,,,sub-NDARFA233CUK-218.5-97.12-curv.png
sub-NDARZH629NVF,214.14,91.65,,,sub-NDARZH629NVF-214.14-91.65-curv.png
sub-NDARFR873KZX,197.56,86.77,,,sub-NDARFR873KZX-197.56-86.77-curv.png
sub-NDARHR690ZAM,215.87,77.61,,,sub-NDARHR690ZAM-215.87-77.61-curv.png
sub-NDARCD296XU9,222.48,93.63,,,sub-NDARCD296XU9-222.48-93.63-curv.png
sub-NDARCB627KDN,199.38,77.38,,,sub-NDARCB627KDN-199.38-77.38-curv.png
sub-NDARCY178KJP,199.64,86.91,,,sub-NDARCY178KJP-199.64-86.91-curv.png
sub-NDARHJ945PV0,202.31,95.19,,,sub-NDARHJ945PV0-202.31-95.19-curv.png
sub-NDARHT095YB4,205.57,83.65,,,sub-NDARHT095YB4-205.57-83.65-curv.png
sub-NDARCV628UUW,220.96,93.18,,,sub-NDARCV628UUW-220.96-93.18-curv.png
sub-NDARCG159AAP,219.25,85.57,,,sub-NDARCG159AAP-219.25-85.57-curv.png
sub-NDARUY024RVP,210.46,91.02,,,sub-NDARUY024RVP-210.46-91.02-curv.png
sub-NDARTV776ZJ8,210.08,81.73,,,sub-NDARTV776ZJ8-210.08-81.73-curv.png
sub-NDAREF074ZAQ,213.32,82.4,,,sub-NDAREF074ZAQ-213.32-82.4-curv.png
sub-NDARDU602LPX,207.4,96.37,,,sub-NDARDU602LPX-207.4-96.37-curv.png
sub-NDARMJ699RJN,217.29,94.62,,,sub-NDARMJ699RJN-217.29-94.62-curv.png
sub-NDARPR537HF5,208.2,97.77,,,sub-NDARPR537HF5-208.2-97.77-curv.png
sub-NDARNT113YX7,206.34,94.95,,,sub-NDARNT113YX7-206.34-94.95-curv.png
sub-NDARPD855ARC,197.73,96.45,,,sub-NDARPD855ARC-197.73-96.45-curv.png
sub-NDARKJ546WWQ,214.13,102.68,,,sub-NDARKJ546WWQ-214.13-102.68-curv.png
sub-NDARLP624GFH,199.52,96.57,,,sub-NDARLP624GFH-199.52-96.57-curv.png
sub-NDARKJ546WWQ,221.92,81.65,,,sub-NDARKJ546WWQ-221.92-81.65-curv.png
sub-NDARUG507AZX,210.95,92.2,,,sub-NDARUG507AZX-210.95-92.2-curv.png
sub-NDARRA719CPH,200.13,86.96,,,sub-NDARRA719CPH-200.13-86.96-curv.png
sub-NDARCH514JCT,202.67,86.23,,,sub-NDARCH514JCT-202.67-86.23-curv.png
sub-NDARHJ945PV0,196.39,104.81,,,sub-NDARHJ945PV0-196.39-104.81-curv.png
sub-NDARPT910NEE,204.12,84.25,,,sub-NDARPT910NEE-204.12-84.25-curv.png
sub-NDARTC795CR3,208.76,75.22,,,sub-NDARTC795CR3-208.76-75.22-curv.png
sub-NDARVH070WH6,216.03,78.45,,,sub-NDARVH070WH6-216.03-78.45-curv.png
sub-NDARJ257ZU2,207.83,80.22,,,sub-NDARJ257ZU2-207.83-80.22-curv.png
sub-NDARAR238RZ8,222.43,81.15,,,sub-NDARAR238RZ8-222.43-81.15-curv.png
sub-NDARKX528PH3,209.7,91.99,,,sub-NDARKX528PH3-209.7-91.99-curv.png
sub-NDARLE871HNP,209.4,86.57,,,sub-NDARLE871HNP-209.4-86.57-curv.png
sub-NDARAV610EY3,197.21,100.02,,,sub-NDARAV610EY3-197.21-100.02-curv.png
sub-NDARUC308ZLR,207.34,81.62,,,sub-NDARUC308ZLR-207.34-81.62-curv.png
sub-NDARWF593BNF,223.02,98.2,,,sub-NDARWF593BNF-223.02-98.2-curv.png
sub-NDARKZ312XR1,213.03,83.04,,,sub-NDARKZ312XR1-213.03-83.04-curv.png
sub-NDARFJ651RMJ,212.09,99.14,,,sub-NDARFJ651RMJ-212.09-99.14-curv.png
sub-NDARTF776EYR,203.57,79.76,,,sub-NDARTF776EYR-203.57-79.76-curv.png
sub-NDARCA690EBC,212.56,82.22,,,sub-NDARCA690EBC-212.56-82.22-curv.png
sub-NDAREG013BLG,224.69,97.5,,,sub-NDAREG013BLG-224.69-97.5-curv.png
sub-NDARYF463RKF,205.19,92.92,,,sub-NDARYF463RKF-205.19-92.92-curv.png
sub-NDARMZ981YUK,198.61,86.55,,,sub-NDARMZ981YUK-198.61-86.55-curv.png
sub-NDARDH328DR9,213.64,94.24,,,sub-NDARDH328DR9-213.64-94.24-curv.png
sub-NDARPL306LC6,204.71,81.98,,,sub-NDARPL306LC6-204.71-81.98-curv.png
sub-NDARWG820RKE,204.77,96.44,,,sub-NDARWG820RKE-204.77-96.44-curv.png
sub-NDARCA618DGA,207.57,90.24,,,sub-NDARCA618DGA-207.57-90.24-curv.png
sub-NDAREX336AC1,220.83,88.65,,,sub-NDAREX336AC1-220.83-88.65-curv.png
sub-NDARYF728BEP,219.58,83.02,,,sub-NDARYF728BEP-219.58-83.02-curv.png
sub-NDAREX336AC1,218.5,88.5,,,sub-NDAREX336AC1-218.5-88.5-curv.png
sub-NDARCT889DMB,218.2,86.34,,,sub-NDARCT889DMB-218.2-86.34-curv.png
sub-NDARPD855ARC,204.34,91.96,,,sub-NDARPD855ARC-204.34-91.96-curv.png
sub-NDARKC220LZG,220.69,76.9,,,sub-NDARKC220LZG-220.69-76.9-curv.png
sub-NDARRW940BL6,208.5,101.77,,,sub-NDARRW940BL6-208.5-101.77-curv.png
sub-NDARYL124VM6,220.47,92.37,,,sub-NDARYL124VM6-220.47-92.37-curv.png
sub-NDARRM122UPB,195.28,95.37,,,sub-NDARRM122UPB-195.28-95.37-curv.png
sub-NDARXW276NXN,204.08,94.72,,,sub-NDARXW276NXN-204.08-94.72-curv.png
sub-NDARMC759CX3,203.63,86.73,,,sub-NDARMC759CX3-203.63-86.73-curv.png
sub-NDARWC399JLD,204.28,97.67,,,sub-NDARWC399JLD-204.28-97.67-curv.png
sub-NDARYA898BRE,209.25,100.04,,,sub-NDARYA898BRE-209.25-100.04-curv.png
sub-NDARNV570NHA,197.26,101.19,,,sub-NDARNV570NHA-197.26-101.19-curv.png
sub-NDARUD394JAW,220.8,91.64,,,sub-NDARUD394JAW-220.8-91.64-curv.png
sub-NDARGZ553TMQ,211.86,78.25,,,sub-NDARGZ553TMQ-211.86-78.25-curv.png
sub-NDARMG263JRX,212.78,91.9,,,sub-NDARMG263JRX-212.78-91.9-curv.png
sub-NDARFD453NPR,221.95,76.33,,,sub-NDARFD453NPR-221.95-76.33-curv.png
sub-NDARVP109DF0,202.05,77.51,,,sub-NDARVP109DF0-202.05-77.51-curv.png
sub-NDARLP417RC6,201.56,88.71,,,sub-NDARLP417RC6-201.56-88.71-curv.png
sub-NDARNK768THB,201.18,76.15,,,sub-NDARNK768THB-201.18-76.15-curv.png
sub-NDARPT910NEE,204.62,98.53,,,sub-NDARPT910NEE-204.62-98.53-curv.png
sub-NDARMJ334ZK3,224.05,86.99,,,sub-NDARMJ334ZK3-224.05-86.99-curv.png
sub-NDARGH407KVG,205.59,96.79,,,sub-NDARGH407KVG-205.59-96.79-curv.png
sub-NDARRP801AX1,201.28,85.14,,,sub-NDARRP801AX1-201.28-85.14-curv.png
sub-NDARCW497XW2,204.85,97.07,,,sub-NDARCW497XW2-204.85-97.07-curv.png
sub-NDARPL596YTD,199.3,85.18,,,sub-NDARPL596YTD-199.3-85.18-curv.png
sub-NDARTR464DCR,204.16,91.6,,,sub-NDARTR464DCR-204.16-91.6-curv.png
sub-NDARKE726AMA,223.83,93.63,,,sub-NDARKE726AMA-223.83-93.63-curv.png
sub-NDARHN067BTE,224.9,97.49,,,sub-NDARHN067BTE-224.9-97.49-curv.png
sub-NDARYX008UCU,207.49,88.0,,,sub-NDARYX008UCU-207.49-88.0-curv.png
sub-NDARFB528UVB,216.5,95.63,,,sub-NDARFB528UVB-216.5-95.63-curv.png
sub-NDARDZ440NGK,199.05,76.5,,,sub-NDARDZ440NGK-199.05-76.5-curv.png
sub-NDARNG689AAP,214.17,104.93,,,sub-NDARNG689AAP-214.17-104.93-curv.png
sub-NDARXJ799NEB,209.35,96.34,,,sub-NDARXJ799NEB-209.35-96.34-curv.png
sub-NDARRA933RLX,206.37,89.4,,,sub-NDARRA933RLX-206.37-89.4-curv.png
sub-NDARHM413HVA,213.4,97.03,,,sub-NDARHM413HVA-213.4-97.03-curv.png
sub-NDAREL0366HL,203.24,104.19,,,sub-NDAREL0366HL-203.24-104.19-curv.png
sub-NDARKD590VF4,213.42,98.06,,,sub-NDARKD590VF4-213.42-98.06-curv.png
sub-NDAREJ327AH7,196.32,87.62,,,sub-NDAREJ327AH7-196.32-87.62-curv.png
sub-NDARBK082PDD,195.7,82.98,,,sub-NDARBK082PDD-195.7-82.98-curv.png
sub-NDARDH270YR5,200.64,104.14,,,sub-NDARDH270YR5-200.64-104.14-curv.png
sub-NDARRY714GEY,200.19,80.7,,,sub-NDARRY714GEY-200.19-80.7-curv.png
sub-NDARPH176EWC,220.49,97.12,,,sub-NDARPH176EWC-220.49-97.12-curv.png
sub-NDARBT640EBN,216.07,81.84,,,sub-NDARBT640EBN-216.07-81.84-curv.png
sub-NDARWV155PRG,208.68,84.24,,,sub-NDARWV155PRG-208.68-84.24-curv.png
sub-NDARHN749RW4,205.66,100.34,,,sub-NDARHN749RW4-205.66-100.34-curv.png
sub-NDARMJ699RJN,207.35,96.47,,,sub-NDARMJ699RJN-207.35-96.47-curv.png
sub-NDARDD193HUP,201.79,76.1,,,sub-NDARDD193HUP-201.79-76.1-curv.png
sub-NDARCU118LMX,210.19,90.59,,,sub-NDARCU118LMX-210.19-90.59-curv.png
sub-NDARDJ204EPU,218.74,104.68,,,sub-NDARDJ204EPU-218.74-104.68-curv.png
sub-NDAREP505XAD,204.54,91.62,,,sub-NDAREP505XAD-204.54-91.62-curv.png
sub-NDARPD977VX2,195.95,75.81,,,sub-NDARPD977VX2-195.95-75.81-curv.png
sub-NDARAH793FBF,203.08,77.08,,,sub-NDARAH793FBF-203.08-77.08-curv.png
sub-NDAREV617HAP,220.7,87.72,,,sub-NDAREV617HAP-220.7-87.72-curv.png
sub-NDARWE145GN9,206.69,96.65,,,sub-NDARWE145GN9-206.69-96.65-curv.png
sub-NDARMZ119VPH,206.61,99.56,,,sub-NDARMZ119VPH-206.61-99.56-curv.png
sub-NDARMV718DYL,220.16,77.88,,,sub-NDARMV718DYL-220.16-77.88-curv.png
sub-NDARXR389XA1,217.56,82.65,,,sub-NDARXR389XA1-217.56-82.65-curv.png
sub-NDARMU053YEU,221.02,93.47,,,sub-NDARMU053YEU-221.02-93.47-curv.png
sub-NDAREE015WGU,203.85,85.45,,,sub-NDAREE015WGU-203.85-85.45-curv.png
sub-NDARHZ375JRF,203.24,97.31,,,sub-NDARHZ375JRF-203.24-97.31-curv.png
sub-NDARKH421UB1,218.49,83.62,,,sub-NDARKH421UB1-218.49-83.62-curv.png
sub-NDARJX121GKP,207.89,88.81,,,sub-NDARJX121GKP-207.89-88.81-curv.png
sub-NDARUX886JLM,195.88,92.37,,,sub-NDARUX886JLM-195.88-92.37-curv.png
sub-NDARMM878ZR1,201.15,96.13,,,sub-NDARMM878ZR1-201.15-96.13-curv.png
sub-NDARBA381JGH,197.69,78.75,,,sub-NDARBA381JGH-197.69-78.75-curv.png
sub-NDARZL113CU0,221.04,97.34,,,sub-NDARZL113CU0-221.04-97.34-curv.png
sub-NDARGM269AVQ,203.02,83.05,,,sub-NDARGM269AVQ-203.02-83.05-curv.png
sub-NDARRY268AF2,201.99,79.57,,,sub-NDARRY268AF2-201.99-79.57-curv.png
sub-NDARTT242GNN,199.06,80.86,,,sub-NDARTT242GNN-199.06-80.86-curv.png
sub-NDARNW945XLL,219.83,103.3,,,sub-NDARNW945XLL-219.83-103.3-curv.png
sub-NDARCN681CXW,212.65,78.35,,,sub-NDARCN681CXW-212.65-78.35-curv.png
sub-NDARUM791WPF,198.53,102.81,,,sub-NDARUM791WPF-198.53-102.81-curv.png
sub-NDARRT039CPB,200.64,82.04,,,sub-NDARRT039CPB-200.64-82.04-curv.png
sub-NDARWV452YZN,215.15,76.34,,,sub-NDARWV452YZN-215.15-76.34-curv.png
sub-NDARCH889NUF,204.24,82.54,,,sub-NDARCH889NUF-204.24-82.54-curv.png
sub-NDARBE641DGZ,199.45,85.88,,,sub-NDARBE641DGZ-199.45-85.88-curv.png
sub-NDARRM725BRV,207.24,96.17,,,sub-NDARRM725BRV-207.24-96.17-curv.png
sub-NDARDT800YVF,199.24,102.74,,,sub-NDARDT800YVF-199.24-102.74-curv.png
sub-NDARHR944BBY,201.34,76.31,,,sub-NDARHR944BBY-201.34-76.31-curv.png
sub-NDARPF459CME,220.53,91.71,,,sub-NDARPF459CME-220.53-91.71-curv.png
sub-NDARXK303DDB,206.31,78.02,,,sub-NDARXK303DDB-206.31-78.02-curv.png
sub-NDARWF514TW5,216.94,79.43,,,sub-NDARWF514TW5-216.94-79.43-curv.png
sub-NDARGR661YZG,205.97,78.53,,,sub-NDARGR661YZG-205.97-78.53-curv.png
sub-NDARYZ770NA1,208.98,77.35,,,sub-NDARYZ770NA1-208.98-77.35-curv.png
sub-NDARJK085PZL,196.96,82.57,,,sub-NDARJK085PZL-196.96-82.57-curv.png
sub-NDARHD276TYX,221.95,94.63,,,sub-NDARHD276TYX-221.95-94.63-curv.png
sub-NDARAE012DGA,203.42,82.82,,,sub-NDARAE012DGA-203.42-82.82-curv.png
sub-NDARXV094ZHH,209.37,94.94,,,sub-NDARXV094ZHH-209.37-94.94-curv.png
sub-NDARJK154PF5,217.04,86.67,,,sub-NDARJK154PF5-217.04-86.67-curv.png
sub-NDAREC647MKW,218.56,102.92,,,sub-NDAREC647MKW-218.56-102.92-curv.png
sub-NDARGA048BD8,214.44,98.01,,,sub-NDARGA048BD8-214.44-98.01-curv.png
sub-NDARYW984FLT,219.5,103.83,,,sub-NDARYW984FLT-219.5-103.83-curv.png
sub-NDARJH910CGX,214.82,103.98,,,sub-NDARJH910CGX-214.82-103.98-curv.png
sub-NDARCV606ZZ5,214.18,100.94,,,sub-NDARCV606ZZ5-214.18-100.94-curv.png
sub-NDARTK657DV6,206.1,84.39,,,sub-NDARTK657DV6-206.1-84.39-curv.png
sub-NDARFJ179MG0,215.52,94.67,,,sub-NDARFJ179MG0-215.52-94.67-curv.png
sub-NDARCE353XKH,224.14,97.11,,,sub-NDARCE353XKH-224.14-97.11-curv.png
sub-NDARZB517KTU,219.6,89.53,,,sub-NDARZB517KTU-219.6-89.53-curv.png
sub-NDARCD296XU9,214.48,82.06,,,sub-NDARCD296XU9-214.48-82.06-curv.png
sub-NDARUZ818ADU,222.0,97.82,,,sub-NDARUZ818ADU-222.0-97.82-curv.png
sub-NDARYM063XB8,209.36,102.53,,,sub-NDARYM063XB8-209.36-102.53-curv.png
sub-NDARVT072LX2,201.25,80.04,,,sub-NDARVT072LX2-201.25-80.04-curv.png
sub-NDARGY639ANB,202.39,94.23,,,sub-NDARGY639ANB-202.39-94.23-curv.png
sub-NDARHA387FPM,213.71,102.94,,,sub-NDARHA387FPM-213.71-102.94-curv.png
sub-NDARXH597ML1,217.51,97.51,,,sub-NDARXH597ML1-217.51-97.51-curv.png
sub-NDARRP801AX1,203.57,98.47,,,sub-NDARRP801AX1-203.57-98.47-curv.png
sub-NDARXP557DLJ,220.61,100.37,,,sub-NDARXP557DLJ-220.61-100.37-curv.png
sub-NDARTD624AF9,216.13,104.8,,,sub-NDARTD624AF9-216.13-104.8-curv.png
sub-NDARTT759PC5,222.79,83.52,,,sub-NDARTT759PC5-222.79-83.52-curv.png
sub-NDARCE353XKH,217.32,96.46,,,sub-NDARCE353XKH-217.32-96.46-curv.png
sub-NDARHH757RT9,197.95,94.54,,,sub-NDARHH757RT9-197.95-94.54-curv.png
sub-NDARXB889WUB,220.45,83.99,,,sub-NDARXB889WUB-220.45-83.99-curv.png
sub-NDARRW940BL6,210.91,76.93,,,sub-NDARRW940BL6-210.91-76.93-curv.png
sub-NDARXG961UAB,206.7,79.28,,,sub-NDARXG961UAB-206.7-79.28-curv.png
sub-NDARNZ615UEU,213.8,93.2,,,sub-NDARNZ615UEU-213.8-93.2-curv.png
sub-NDARMD700NUE,221.45,80.54,,,sub-NDARMD700NUE-221.45-80.54-curv.png
sub-NDARDC987BMU,203.87,103.84,,,sub-NDARDC987BMU-203.87-103.84-curv.png
sub-NDARXT727MD7,196.68,75.18,,,sub-NDARXT727MD7-196.68-75.18-curv.png
sub-NDARVC673HFA,224.65,99.52,,,sub-NDARVC673HFA-224.65-99.52-curv.png
sub-NDARPU897CM5,204.07,92.23,,,sub-NDARPU897CM5-204.07-92.23-curv.png
sub-NDARAU939WUK,222.18,89.94,,,sub-NDARAU939WUK-222.18-89.94-curv.png
sub-NDARJP133YL3,211.76,76.47,,,sub-NDARJP133YL3-211.76-76.47-curv.png
sub-NDARDM119WB1,202.3,96.83,,,sub-NDARDM119WB1-202.3-96.83-curv.png
sub-NDARUE603CHQ,224.94,100.26,,,sub-NDARUE603CHQ-224.94-100.26-curv.png
sub-NDARPK300HMV,200.99,77.81,,,sub-NDARPK300HMV-200.99-77.81-curv.png
sub-NDARJZ167VEZ,220.12,102.03,,,sub-NDARJZ167VEZ-220.12-102.03-curv.png
sub-NDARCV154DB9,200.61,84.06,,,sub-NDARCV154DB9-200.61-84.06-curv.png
sub-NDARET067PK6,215.04,80.53,,,sub-NDARET067PK6-215.04-80.53-curv.png
sub-NDARDZ425JVB,204.97,103.91,,,sub-NDARDZ425JVB-204.97-103.91-curv.png
sub-NDARPN886HH9,221.27,94.44,,,sub-NDARPN886HH9-221.27-94.44-curv.png
sub-NDARYF368WEA,207.58,79.36,,,sub-NDARYF368WEA-207.58-79.36-curv.png
sub-NDARJT588ZAX,214.55,102.92,,,sub-NDARJT588ZAX-214.55-102.92-curv.png
sub-NDARXV445NYZ,198.94,81.08,,,sub-NDARXV445NYZ-198.94-81.08-curv.png
sub-NDARRJ130PV7,208.8,104.82,,,sub-NDARRJ130PV7-208.8-104.82-curv.png
sub-NDARNF873FCV,216.09,93.98,,,sub-NDARNF873FCV-216.09-93.98-curv.png
sub-NDARFG953RRK,220.23,77.57,,,sub-NDARFG953RRK-220.23-77.57-curv.png
sub-NDARRD720XZK,205.0,75.94,,,sub-NDARRD720XZK-205.0-75.94-curv.png
sub-NDARBV680AA8,200.72,91.4,,,sub-NDARBV680AA8-200.72-91.4-curv.png
sub-NDARRX084UML,199.98,90.13,,,sub-NDARRX084UML-199.98-90.13-curv.png
sub-NDARLF484WJL,217.11,95.03,,,sub-NDARLF484WJL-217.11-95.03-curv.png
sub-NDARMW252AJW,199.68,81.81,,,sub-NDARMW252AJW-199.68-81.81-curv.png
sub-NDARAJ977PRJ,209.69,100.79,,,sub-NDARAJ977PRJ-209.69-100.79-curv.png
sub-NDARJW072UJ3,199.12,86.6,,,sub-NDARJW072UJ3-199.12-86.6-curv.png
sub-NDARHA387FPM,220.92,95.79,,,sub-NDARHA387FPM-220.92-95.79-curv.png
sub-NDARLP858RAA,222.98,88.03,,,sub-NDARLP858RAA-222.98-88.03-curv.png
sub-NDARMD278GEN,196.77,83.82,,,sub-NDARMD278GEN-196.77-83.82-curv.png
sub-NDARWV938NKD,209.02,87.02,,,sub-NDARWV938NKD-209.02-87.02-curv.png
sub-NDARRA981BCM,209.33,104.26,,,sub-NDARRA981BCM-209.33-104.26-curv.png
sub-NDARXW045HPY,224.48,80.9,,,sub-NDARXW045HPY-224.48-80.9-curv.png
sub-NDARJG740PM8,195.48,81.06,,,sub-NDARJG740PM8-195.48-81.06-curv.png
sub-NDARKW999WZD,217.72,98.08,,,sub-NDARKW999WZD-217.72-98.08-curv.png
sub-NDARKV965WLU,210.16,80.66,,,sub-NDARKV965WLU-210.16-80.66-curv.png
sub-NDARCR715LEY,217.14,87.61,,,sub-NDARCR715LEY-217.14-87.61-curv.png
sub-NDARKG460MWV,205.7,90.64,,,sub-NDARKG460MWV-205.7-90.64-curv.png
sub-NDARVP281CJ4,213.82,102.35,,,sub-NDARVP281CJ4-213.82-102.35-curv.png
sub-NDARAN814UPR,198.77,75.58,,,sub-NDARAN814UPR-198.77-75.58-curv.png
sub-NDARKV353MTD,196.67,86.36,,,sub-NDARKV353MTD-196.67-86.36-curv.png
sub-NDARLJ654TZ0,214.56,87.19,,,sub-NDARLJ654TZ0-214.56-87.19-curv.png
sub-NDARTY815JXG,220.47,94.39,,,sub-NDARTY815JXG-220.47-94.39-curv.png
sub-NDARGJ392ACY,204.91,104.16,,,sub-NDARGJ392ACY-204.91-104.16-curv.png
sub-NDARKK564DB0,204.21,88.28,,,sub-NDARKK564DB0-204.21-88.28-curv.png
sub-NDARNF994TPA,203.49,85.69,,,sub-NDARNF994TPA-203.49-85.69-curv.png
sub-NDARAE358VBE,205.46,91.12,,,sub-NDARAE358VBE-205.46-91.12-curv.png
sub-NDARRC295CHW,208.06,87.21,,,sub-NDARRC295CHW-208.06-87.21-curv.png
sub-NDARFG118DW3,204.21,104.36,,,sub-NDARFG118DW3-204.21-104.36-curv.png
sub-NDARJB366HYJ,205.12,103.6,,,sub-NDARJB366HYJ-205.12-103.6-curv.png
sub-NDARUD394JAW,198.2,98.81,,,sub-NDARUD394JAW-198.2-98.81-curv.png
sub-NDARFM749LF3,203.52,81.7,,,sub-NDARFM749LF3-203.52-81.7-curv.png
sub-NDARJZ217VJ6,223.82,103.27,,,sub-NDARJZ217VJ6-223.82-103.27-curv.png
sub-NDARUX885LMW,211.94,83.62,,,sub-NDARUX885LMW-211.94-83.62-curv.png
sub-NDARNK810AJA,222.92,103.19,,,sub-NDARNK810AJA-222.92-103.19-curv.png
sub-NDARNB674VMY,198.72,88.39,,,sub-NDARNB674VMY-198.72-88.39-curv.png
sub-NDARJP133YL3,204.17,90.6,,,sub-NDARJP133YL3-204.17-90.6-curv.png
sub-NDAREE196FEG,199.47,79.46,,,sub-NDAREE196FEG-199.47-79.46-curv.png
sub-NDARMV605LGH,208.73,80.84,,,sub-NDARMV605LGH-208.73-80.84-curv.png
sub-NDARKR155ME9,202.92,91.34,,,sub-NDARKR155ME9-202.92-91.34-curv.png
sub-NDARNZ792HBN,205.95,100.82,,,sub-NDARNZ792HBN-205.95-100.82-curv.png
sub-NDARVG971CHH,222.39,94.26,,,sub-NDARVG971CHH-222.39-94.26-curv.png
sub-NDARVC310XV2,214.24,96.83,,,sub-NDARVC310XV2-214.24-96.83-curv.png
sub-NDARER970AEF,204.48,82.31,,,sub-NDARER970AEF-204.48-82.31-curv.png
sub-NDARHB803UT9,224.38,93.61,,,sub-NDARHB803UT9-224.38-93.61-curv.png
sub-NDARAP785CTE,196.5,101.43,,,sub-NDARAP785CTE-196.5-101.43-curv.png
sub-NDARHB261JMG,210.31,86.4,,,sub-NDARHB261JMG-210.31-86.4-curv.png
sub-NDARKF899ZUB,216.58,79.79,,,sub-NDARKF899ZUB-216.58-79.79-curv.png
sub-NDARBK669XJQ,203.57,76.08,,,sub-NDARBK669XJQ-203.57-76.08-curv.png
sub-NDARTK185PBH,214.96,83.35,,,sub-NDARTK185PBH-214.96-83.35-curv.png
sub-NDARJY033DKZ,210.31,88.6,,,sub-NDARJY033DKZ-210.31-88.6-curv.png
sub-NDARTU768MY1,206.17,94.45,,,sub-NDARTU768MY1-206.17-94.45-curv.png
sub-NDARJX458DVE,217.74,80.32,,,sub-NDARJX458DVE-217.74-80.32-curv.png
sub-NDARZD991YLG,204.29,78.88,,,sub-NDARZD991YLG-204.29-78.88-curv.png
sub-NDARFH674DWX,224.44,88.32,,,sub-NDARFH674DWX-224.44-88.32-curv.png
sub-NDARCA789EE0,200.23,78.07,,,sub-NDARCA789EE0-200.23-78.07-curv.png
sub-NDARZN610GTY,200.82,101.2,,,sub-NDARZN610GTY-200.82-101.2-curv.png
sub-NDARCZ947WU5,212.26,76.14,,,sub-NDARCZ947WU5-212.26-76.14-curv.png
sub-NDARGF445UFB,205.57,83.26,,,sub-NDARGF445UFB-205.57-83.26-curv.png
sub-NDARTT383DPY,203.52,77.61,,,sub-NDARTT383DPY-203.52-77.61-curv.png
sub-NDARXR637JER,222.9,95.15,,,sub-NDARXR637JER-222.9-95.15-curv.png
sub-NDARHG065YHQ,211.21,81.7,,,sub-NDARHG065YHQ-211.21-81.7-curv.png
sub-NDARNM783ZVV,204.9,92.0,,,sub-NDARNM783ZVV-204.9-92.0-curv.png
sub-NDARTW855BPJ,213.55,95.1,,,sub-NDARTW855BPJ-213.55-95.1-curv.png
sub-NDARKX701BJ4,205.81,88.38,,,sub-NDARKX701BJ4-205.81-88.38-curv.png
sub-NDARTY533VXQ,216.9,93.88,,,sub-NDARTY533VXQ-216.9-93.88-curv.png
sub-NDARCT889DMB,202.98,92.91,,,sub-NDARCT889DMB-202.98-92.91-curv.png
sub-NDAREF893ZM8,224.85,83.79,,,sub-NDAREF893ZM8-224.85-83.79-curv.png
